CITY,CITY AREA (PER KMSQ),date,MANAGEMENT_TYPE,TRAFFIC_VOLUME,SPEED,METRO TRIPS,BUS TRIPS,TOTAL PUBLIC TRANSPORT TRIP,AQI_mean,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,POPULATION DENSITY,Day_of_Week,Holiday_Flag,Season,congestion_index
LONDON,1572,7/12/2016,AI- MANAGEMENT SYSTEM,31368.20989,19.13114754,385972.1967,694558.6885,1080530.885,34.13114754,20.5,16.1,25,0.144262295,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2294.894614
LONDON,1572,7/13/2016,AI- MANAGEMENT SYSTEM,31329.62248,19.16393443,385150.2459,693580.3607,1078730.607,34.16393443,20.5,16.1,25,0.180327869,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2341.249846
LONDON,1572,7/14/2016,AI- MANAGEMENT SYSTEM,31291.03507,19.19672131,384328.2951,692602.0328,1076930.328,34.19672131,20.5,16.1,25,0.216393443,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2387.605078
LONDON,1572,7/15/2016,AI- MANAGEMENT SYSTEM,31252.44766,19.2295082,383506.3443,691623.7049,1075130.049,34.2295082,20.5,16.1,25,0.252459016,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2433.960311
LONDON,1572,7/16/2016,AI- MANAGEMENT SYSTEM,31213.86025,19.26229508,382684.3934,690645.377,1073329.77,34.26229508,20.5,16.1,25,0.28852459,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2480.315543
LONDON,1572,7/17/2016,AI- MANAGEMENT SYSTEM,31175.27285,19.29508197,381862.4426,689667.0492,1071529.492,34.29508197,20.5,16.1,25,0.324590164,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2526.670775
LONDON,1572,7/18/2016,AI- MANAGEMENT SYSTEM,31136.68544,19.32786885,381040.4918,688688.7213,1069729.213,34.32786885,20.5,16.1,25,0.360655738,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2573.026008
LONDON,1572,7/19/2016,AI- MANAGEMENT SYSTEM,31098.09803,19.36065574,380218.541,687710.3934,1067928.934,34.36065574,20.5,16.1,25,0.396721311,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2619.38124
LONDON,1572,7/20/2016,AI- MANAGEMENT SYSTEM,31059.51062,19.39344262,379396.5902,686732.0656,1066128.656,34.39344262,20.5,16.1,25,0.432786885,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2665.736472
LONDON,1572,7/21/2016,AI- MANAGEMENT SYSTEM,31020.92321,19.42622951,378574.6393,685753.7377,1064328.377,34.42622951,20.5,16.1,25,0.468852459,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2712.091705
LONDON,1572,7/22/2016,AI- MANAGEMENT SYSTEM,30982.3358,19.45901639,377752.6885,684775.4098,1062528.098,34.45901639,20.5,16.1,25,0.504918033,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2758.446937
LONDON,1572,7/23/2016,AI- MANAGEMENT SYSTEM,30943.74839,19.49180328,376930.7377,683797.082,1060727.82,34.49180328,20.5,16.1,25,0.540983607,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2804.802169
LONDON,1572,7/24/2016,AI- MANAGEMENT SYSTEM,30905.16099,19.52459016,376108.7869,682818.7541,1058927.541,34.52459016,20.5,16.1,25,0.57704918,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2851.157402
LONDON,1572,7/25/2016,AI- MANAGEMENT SYSTEM,30866.57358,19.55737705,375286.8361,681840.4262,1057127.262,34.55737705,20.5,16.1,25,0.613114754,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2897.512634
LONDON,1572,7/26/2016,AI- MANAGEMENT SYSTEM,30827.98617,19.59016393,374464.8852,680862.0984,1055326.984,34.59016393,20.5,16.1,25,0.649180328,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2943.867866
LONDON,1572,7/27/2016,AI- MANAGEMENT SYSTEM,30789.39876,19.62295082,373642.9344,679883.7705,1053526.705,34.62295082,20.5,16.1,25,0.685245902,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,2990.223099
LONDON,1572,7/28/2016,AI- MANAGEMENT SYSTEM,30750.81135,19.6557377,372820.9836,678905.4426,1051726.426,34.6557377,20.5,16.1,25,0.721311475,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3036.578331
LONDON,1572,7/29/2016,AI- MANAGEMENT SYSTEM,30712.22394,19.68852459,371999.0328,677927.1148,1049926.148,34.68852459,20.5,16.1,25,0.757377049,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3082.933563
LONDON,1572,7/30/2016,AI- MANAGEMENT SYSTEM,30673.63653,19.72131148,371177.082,676948.7869,1048125.869,34.72131148,20.5,16.1,25,0.793442623,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3129.288796
LONDON,1572,7/31/2016,AI- MANAGEMENT SYSTEM,30635.04913,19.75409836,370355.1311,675970.459,1046325.59,34.75409836,20.5,16.1,25,0.829508197,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3175.644028
LONDON,1572,8/1/2016,AI- MANAGEMENT SYSTEM,30596.46172,19.78688525,369533.1803,674992.1311,1044525.311,34.78688525,20.5,16.1,25,0.86557377,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3221.99926
LONDON,1572,8/2/2016,AI- MANAGEMENT SYSTEM,30557.87431,19.81967213,368711.2295,674013.8033,1042725.033,34.81967213,20.5,16.1,25,0.901639344,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3268.354493
LONDON,1572,8/3/2016,AI- MANAGEMENT SYSTEM,30519.2869,19.85245902,367889.2787,673035.4754,1040924.754,34.85245902,20.5,16.1,25,0.937704918,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3314.709725
LONDON,1572,8/4/2016,AI- MANAGEMENT SYSTEM,30480.69949,19.8852459,367067.3279,672057.1475,1039124.475,34.8852459,20.5,16.1,25,0.973770492,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3361.064957
LONDON,1572,8/5/2016,AI- MANAGEMENT SYSTEM,30442.11208,19.91803279,366245.377,671078.8197,1037324.197,34.91803279,20.5,16.1,25,1.009836066,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3407.42019
LONDON,1572,8/6/2016,AI- MANAGEMENT SYSTEM,30403.52467,19.95081967,365423.4262,670100.4918,1035523.918,34.95081967,20.5,16.1,25,1.045901639,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3453.775422
LONDON,1572,8/7/2016,AI- MANAGEMENT SYSTEM,30364.93727,19.98360656,364601.4754,669122.1639,1033723.639,34.98360656,20.5,16.1,25,1.081967213,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3500.130655
LONDON,1572,8/8/2016,AI- MANAGEMENT SYSTEM,30326.34986,20.01639344,363779.5246,668143.8361,1031923.361,35.01639344,20.5,16.1,25,1.118032787,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3546.485887
LONDON,1572,8/9/2016,AI- MANAGEMENT SYSTEM,30287.76245,20.04918033,362957.5738,667165.5082,1030123.082,35.04918033,20.5,16.1,25,1.154098361,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3592.841119
LONDON,1572,8/10/2016,AI- MANAGEMENT SYSTEM,30249.17504,20.08196721,362135.623,666187.1803,1028322.803,35.08196721,20.5,16.1,25,1.190163934,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3639.196352
LONDON,1572,8/11/2016,AI- MANAGEMENT SYSTEM,30210.58763,20.1147541,361313.6721,665208.8525,1026522.525,35.1147541,20.5,16.1,25,1.226229508,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3685.551584
LONDON,1572,8/12/2016,AI- MANAGEMENT SYSTEM,30172.00022,20.14754098,360491.7213,664230.5246,1024722.246,35.14754098,20.5,16.1,25,1.262295082,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3731.906816
LONDON,1572,8/13/2016,AI- MANAGEMENT SYSTEM,30133.41281,20.18032787,359669.7705,663252.1967,1022921.967,35.18032787,20.5,16.1,25,1.298360656,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3778.262049
LONDON,1572,8/14/2016,AI- MANAGEMENT SYSTEM,30094.82541,20.21311475,358847.8197,662273.8689,1021121.689,35.21311475,20.5,16.1,25,1.33442623,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3824.617281
LONDON,1572,8/15/2016,AI- MANAGEMENT SYSTEM,30056.238,20.24590164,358025.8689,661295.541,1019321.41,35.24590164,20.5,16.1,25,1.370491803,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3870.972513
LONDON,1572,8/16/2016,AI- MANAGEMENT SYSTEM,30017.65059,20.27868852,357203.918,660317.2131,1017521.131,35.27868852,20.5,16.1,25,1.406557377,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3917.327746
LONDON,1572,8/17/2016,AI- MANAGEMENT SYSTEM,29979.06318,20.31147541,356381.9672,659338.8852,1015720.852,35.31147541,20.5,16.1,25,1.442622951,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,3963.682978
LONDON,1572,8/18/2016,AI- MANAGEMENT SYSTEM,29940.47577,20.3442623,355560.0164,658360.5574,1013920.574,35.3442623,20.5,16.1,25,1.478688525,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4010.03821
LONDON,1572,8/19/2016,AI- MANAGEMENT SYSTEM,29901.88836,20.37704918,354738.0656,657382.2295,1012120.295,35.37704918,20.5,16.1,25,1.514754098,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4056.393443
LONDON,1572,8/20/2016,AI- MANAGEMENT SYSTEM,29863.30095,20.40983607,353916.1148,656403.9016,1010320.016,35.40983607,20.5,16.1,25,1.550819672,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4102.748675
LONDON,1572,8/21/2016,AI- MANAGEMENT SYSTEM,29824.71354,20.44262295,353094.1639,655425.5738,1008519.738,35.44262295,20.5,16.1,25,1.586885246,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4149.103907
LONDON,1572,8/22/2016,AI- MANAGEMENT SYSTEM,29786.12614,20.47540984,352272.2131,654447.2459,1006719.459,35.47540984,20.5,16.1,25,1.62295082,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4195.45914
LONDON,1572,8/23/2016,AI- MANAGEMENT SYSTEM,29747.53873,20.50819672,351450.2623,653468.918,1004919.18,35.50819672,20.5,16.1,25,1.659016393,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4241.814372
LONDON,1572,8/24/2016,AI- MANAGEMENT SYSTEM,29708.95132,20.54098361,350628.3115,652490.5902,1003118.902,35.54098361,20.5,16.1,25,1.695081967,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4288.169604
LONDON,1572,8/25/2016,AI- MANAGEMENT SYSTEM,29670.36391,20.57377049,349806.3607,651512.2623,1001318.623,35.57377049,20.5,16.1,25,1.731147541,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4334.524837
LONDON,1572,8/26/2016,AI- MANAGEMENT SYSTEM,29631.7765,20.60655738,348984.4098,650533.9344,999518.3443,35.60655738,20.5,16.1,25,1.767213115,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4380.880069
LONDON,1572,8/27/2016,AI- MANAGEMENT SYSTEM,29593.18909,20.63934426,348162.459,649555.6066,997718.0656,35.63934426,20.5,16.1,25,1.803278689,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4427.235301
LONDON,1572,8/28/2016,AI- MANAGEMENT SYSTEM,29554.60168,20.67213115,347340.5082,648577.2787,995917.7869,35.67213115,20.5,16.1,25,1.839344262,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4473.590534
LONDON,1572,8/29/2016,AI- MANAGEMENT SYSTEM,29516.01428,20.70491803,346518.5574,647598.9508,994117.5082,35.70491803,20.5,16.1,25,1.875409836,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4519.945766
LONDON,1572,8/30/2016,AI- MANAGEMENT SYSTEM,29477.42687,20.73770492,345696.6066,646620.623,992317.2295,35.73770492,20.5,16.1,25,1.91147541,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4566.300998
LONDON,1572,8/31/2016,AI- MANAGEMENT SYSTEM,29438.83946,20.7704918,344874.6557,645642.2951,990516.9508,35.7704918,20.5,16.1,25,1.947540984,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4612.656231
LONDON,1572,9/1/2016,AI- MANAGEMENT SYSTEM,29400.25205,20.80327869,344052.7049,644663.9672,988716.6721,35.80327869,20.5,16.1,25,1.983606557,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4659.011463
LONDON,1572,9/2/2016,AI- MANAGEMENT SYSTEM,29361.66464,20.83606557,343230.7541,643685.6393,986916.3934,35.83606557,20.5,16.1,25,2.019672131,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4705.366695
LONDON,1572,9/3/2016,AI- MANAGEMENT SYSTEM,29323.07723,20.86885246,342408.8033,642707.3115,985116.1148,35.86885246,20.5,16.1,25,2.055737705,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4751.721928
LONDON,1572,9/4/2016,AI- MANAGEMENT SYSTEM,29284.48982,20.90163934,341586.8525,641728.9836,983315.8361,35.90163934,20.5,16.1,25,2.091803279,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4798.07716
LONDON,1572,9/5/2016,AI- MANAGEMENT SYSTEM,29245.90242,20.93442623,340764.9016,640750.6557,981515.5574,35.93442623,20.5,16.1,25,2.127868852,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4844.432392
LONDON,1572,9/6/2016,AI- MANAGEMENT SYSTEM,29207.31501,20.96721311,339942.9508,639772.3279,979715.2787,35.96721311,20.5,16.1,25,2.163934426,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Summer,4890.787625
LONDON,1572,9/7/2016,AI- MANAGEMENT SYSTEM,29168.7276,21,339121,638794,977915,36,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,4937.142857
LONDON,1572,9/8/2016,AI- MANAGEMENT SYSTEM,18098.32946,23,376847,703511,1080358,38,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,474.2608696
LONDON,1572,9/9/2016,AI- MANAGEMENT SYSTEM,24734.36111,36,344358,733962,1078320,51,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,331.1111111
LONDON,1572,9/10/2016,AI- MANAGEMENT SYSTEM,26234.52792,33.33333333,347165.6667,712969,1060134.667,48.33333333,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1212.502646
LONDON,1572,9/11/2016,AI- MANAGEMENT SYSTEM,27734.69473,30.66666667,349973.3333,691976,1041949.333,45.66666667,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,2093.89418
LONDON,1572,9/12/2016,AI- MANAGEMENT SYSTEM,29234.86154,28,352781,670983,1023764,43,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,0,0,Autumn,2975.285714
LONDON,1572,9/13/2016,AI- MANAGEMENT SYSTEM,34424.79412,38,379287,706449,1085736,53,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,1,0,Autumn,82.84210526
LONDON,1572,9/14/2016,AI- MANAGEMENT SYSTEM,39930.99383,32,370780,663057,1033837,47,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,4575
LONDON,1572,9/15/2016,AI- MANAGEMENT SYSTEM,40918.19792,28,378957,687085,1066042,43,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,7342.857143
LONDON,1572,9/16/2016,AI- MANAGEMENT SYSTEM,30714.7619,15,370543,701997,1072540,30,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1120
LONDON,1572,9/17/2016,AI- MANAGEMENT SYSTEM,33168.00644,15.33333333,362566.3333,666398.3333,1028964.667,30.33333333,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,4063.333333
LONDON,1572,9/18/2016,AI- MANAGEMENT SYSTEM,35621.25097,15.66666667,354589.6667,630799.6667,985389.3333,30.66666667,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,7006.666667
LONDON,1572,9/19/2016,AI- MANAGEMENT SYSTEM,38074.4955,16,346613,595201,941814,31,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,0,1,Autumn,9950
LONDON,1572,9/20/2016,AI- MANAGEMENT SYSTEM,22934.98974,27,384550,643350,1027900,42,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,1,0,Autumn,5000.444444
LONDON,1572,9/21/2016,AI- MANAGEMENT SYSTEM,27420.58148,37,338884,670170,1009054,52,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,1513.513514
LONDON,1572,9/22/2016,AI- MANAGEMENT SYSTEM,24264.81221,33,376458,639228,1015686,48,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,976.969697
LONDON,1572,9/23/2016,AI- MANAGEMENT SYSTEM,39322.72778,32,376355,724161,1100516,47,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,788.375
LONDON,1572,9/24/2016,AI- MANAGEMENT SYSTEM,36384.96336,28.33333333,375206,708941.3333,1084147.333,43.33333333,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,726.6626984
LONDON,1572,9/25/2016,AI- MANAGEMENT SYSTEM,33447.19894,24.66666667,374057,693721.6667,1067778.667,39.66666667,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,664.9503968
LONDON,1572,9/26/2016,AI- MANAGEMENT SYSTEM,30509.43452,21,372908,678502,1051410,36,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,0,0,Autumn,603.2380952
LONDON,1572,9/27/2016,AI- MANAGEMENT SYSTEM,28739.38172,35,401120,713686,1114806,50,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,1,0,Autumn,264.3428571
LONDON,1572,9/28/2016,AI- MANAGEMENT SYSTEM,25876.70647,35,348900,640005,988905,50,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,1221.371429
LONDON,1572,9/29/2016,AI- MANAGEMENT SYSTEM,26788.35135,36,332372,711746,1044118,51,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,1052.555556
LONDON,1572,9/30/2016,AI- MANAGEMENT SYSTEM,23644.40252,38,326160,673360,999520,53,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,299.6842105
LONDON,1572,10/1/2016,AI- MANAGEMENT SYSTEM,28021.26989,36.66666667,335226.6667,676256.6667,1011483.333,51.66666667,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1110.103199
LONDON,1572,10/2/2016,AI- MANAGEMENT SYSTEM,32398.13726,35.33333333,344293.3333,679153.3333,1023446.667,50.33333333,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1920.522188
LONDON,1572,10/3/2016,AI- MANAGEMENT SYSTEM,36775.00463,34,353360,682050,1035410,49,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,0,0,Autumn,2730.941176
LONDON,1572,10/4/2016,AI- MANAGEMENT SYSTEM,22233.9726,30,367981,651105,1019086,45,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,1,0,Autumn,832.9333333
LONDON,1572,10/5/2016,AI- MANAGEMENT SYSTEM,22049.87634,32,363498,674119,1037617,47,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,927.5
LONDON,1572,10/6/2016,AI- MANAGEMENT SYSTEM,21689,34,367894,658814,1026708,49,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,898
LONDON,1572,10/7/2016,AI- MANAGEMENT SYSTEM,28418.60938,37,364316,687854,1052170,52,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1032.756757
LONDON,1572,10/8/2016,AI- MANAGEMENT SYSTEM,25968.81004,29.66666667,359015.3333,675271,1034286.333,44.66666667,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,865.1267267
LONDON,1572,10/9/2016,AI- MANAGEMENT SYSTEM,23519.01071,22.33333333,353714.6667,662688,1016402.667,37.33333333,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,697.4966967
LONDON,1572,10/10/2016,AI- MANAGEMENT SYSTEM,21069.21138,15,348414,650105,998519,30,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,0,0,Autumn,529.8666667
LONDON,1572,10/11/2016,AI- MANAGEMENT SYSTEM,17987.25185,28,346811,734177,1080988,43,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,1,0,Autumn,828.5714286
LONDON,1572,10/12/2016,AI- MANAGEMENT SYSTEM,28797.83688,14,375866,615452,991318,29,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,1740.857143
LONDON,1572,10/13/2016,AI- MANAGEMENT SYSTEM,32607.03922,25,377290,673194,1050484,40,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,1606.4
LONDON,1572,10/14/2016,AI- MANAGEMENT SYSTEM,22032.09942,27,369347,690434,1059781,42,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,460.2962963
LONDON,1572,10/15/2016,AI- MANAGEMENT SYSTEM,22409.98081,22.33333333,376867,683620,1060487,37.33333333,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,534.5565052
LONDON,1572,10/16/2016,AI- MANAGEMENT SYSTEM,22787.8622,17.66666667,384387,676806,1061193,32.66666667,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,608.8167142
LONDON,1572,10/17/2016,AI- MANAGEMENT SYSTEM,23165.74359,13,391907,669992,1061899,28,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,0,0,Autumn,683.0769231
LONDON,1572,10/18/2016,AI- MANAGEMENT SYSTEM,20150.55,14,389525,662172,1051697,29,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,1,0,Autumn,1771.428571
LONDON,1572,10/19/2016,AI- MANAGEMENT SYSTEM,25678.44961,35,375497,658828,1034325,50,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,929.4857143
LONDON,1572,10/20/2016,AI- MANAGEMENT SYSTEM,30979.37879,22,394692,706527,1101219,37,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,2035.090909
LONDON,1572,10/21/2016,AI- MANAGEMENT SYSTEM,20558.11404,16,332608,689309,1021917,31,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,436.75
LONDON,1572,10/22/2016,AI- MANAGEMENT SYSTEM,28575.00263,17.6,334363.9,688964.2,1023328.1,32.6,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,905.4125
LONDON,1572,10/23/2016,AI- MANAGEMENT SYSTEM,36591.89123,19.2,336119.8,688619.4,1024739.2,34.2,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1374.075
LONDON,1572,10/24/2016,AI- MANAGEMENT SYSTEM,44608.77982,20.8,337875.7,688274.6,1026150.3,35.8,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1842.7375
LONDON,1572,10/25/2016,AI- MANAGEMENT SYSTEM,52625.66842,22.4,339631.6,687929.8,1027561.4,37.4,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,2311.4
LONDON,1572,10/26/2016,AI- MANAGEMENT SYSTEM,60642.55702,24,341387.5,687585,1028972.5,39,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,2780.0625
LONDON,1572,10/27/2016,AI- MANAGEMENT SYSTEM,68659.44561,25.6,343143.4,687240.2,1030383.6,40.6,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,3248.725
LONDON,1572,10/28/2016,AI- MANAGEMENT SYSTEM,76676.33421,27.2,344899.3,686895.4,1031794.7,42.2,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,3717.3875
LONDON,1572,10/29/2016,AI- MANAGEMENT SYSTEM,84693.22281,28.8,346655.2,686550.6,1033205.8,43.8,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,4186.05
LONDON,1572,10/30/2016,AI- MANAGEMENT SYSTEM,92710.1114,30.4,348411.1,686205.8,1034616.9,45.4,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,4654.7125
LONDON,1572,10/31/2016,AI- MANAGEMENT SYSTEM,100727,32,350167,685861,1036028,47,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,0,0,Autumn,5123.375
LONDON,1572,11/1/2016,AI- MANAGEMENT SYSTEM,17013.19444,39,388876,687692,1076568,54,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,1,0,Autumn,143.5897436
LONDON,1572,11/2/2016,AI- MANAGEMENT SYSTEM,16502.94444,27,380652,719078,1099730,42,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,2,0,Autumn,694.3703704
LONDON,1572,11/3/2016,AI- MANAGEMENT SYSTEM,17540.23333,21,366038,676196,1042234,36,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,3,0,Autumn,464.7619048
LONDON,1572,11/4/2016,AI- MANAGEMENT SYSTEM,18671.4375,34,359469,711109,1070578,49,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,308.2352941
LONDON,1572,11/5/2016,AI- MANAGEMENT SYSTEM,21489.97421,27.66666667,374168.3333,712989.6667,1087158,42.66666667,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,984.1568627
LONDON,1572,11/6/2016,AI- MANAGEMENT SYSTEM,24308.51091,21.33333333,388867.6667,714870.3333,1103738,36.33333333,20.5,16.1,25,2.2,0,307,6.2,31.5,1013.8,0,5523.832173,4,0,Autumn,1660.078431
